work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,experience_rating,country,salary_in_aud,cost_of_living
2023,MI,FT,Data Engineer,149600,USD,149600,US,0,US,M,2,United States of America,225165,104.1
2023,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M,2,United States of America,153521,104.1
2023,MI,FT,Data Analyst,80000,GBP,97218,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,146324,80.5
2023,MI,FT,Data Analyst,40000,GBP,48609,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,73162,80.5
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,3,United States of America,379289,104.1
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,3,United States of America,194160,104.1
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,3,United States of America,142986,104.1
2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,3,United States of America,128687,104.1
2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,3,United States of America,279801,104.1
2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,3,United States of America,183172,104.1
2023,EN,FT,Research Scientist,150000,USD,150000,US,0,US,M,1,United States of America,225767,104.1
2023,EN,FT,Research Scientist,100000,USD,100000,US,0,US,M,1,United States of America,150511,104.1
2023,MI,FT,Data Engineer,145000,USD,145000,US,0,US,M,2,United States of America,218242,104.1
2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,2,United States of America,188139,104.1
2023,MI,FT,Data Scientist,150000,USD,150000,US,100,US,M,2,United States of America,225767,104.1
2023,MI,FT,Data Scientist,97750,USD,97750,US,100,US,M,2,United States of America,147125,104.1
2023,SE,FT,Data Scientist,201000,USD,201000,US,0,US,M,3,United States of America,302528,104.1
2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M,3,United States of America,183624,104.1
2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,3,United States of America,379289,104.1
2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,3,United States of America,194160,104.1
2023,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M,3,United States of America,180614,104.1
2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,3,United States of America,112883,104.1
2023,MI,FT,Data Scientist,116990,USD,116990,US,100,US,M,2,United States of America,176083,104.1
2023,MI,FT,Data Scientist,82920,USD,82920,US,100,US,M,2,United States of America,124804,104.1
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,3,United States of America,279801,104.1
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,3,United States of America,194611,104.1
2023,MI,FT,Machine Learning Scientist,200000,USD,200000,US,0,US,S,2,United States of America,301023,104.1
2023,MI,FT,Machine Learning Scientist,125000,USD,125000,US,0,US,S,2,United States of America,188139,104.1
2023,SE,FT,Data Scientist,201000,USD,201000,US,0,US,M,3,United States of America,302528,104.1
2023,SE,FT,Data Scientist,122000,USD,122000,US,0,US,M,3,United States of America,183624,104.1
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,3,United States of America,307796,104.1
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,3,United States of America,214027,104.1
2023,SE,FT,Data Manager,155000,USD,155000,US,0,US,M,3,United States of America,233293,104.1
2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,MI,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,US,0,US,M,2,United States of America,309933,104.1
2023,MI,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,0,US,M,2,United States of America,258278,104.1
2023,SE,FT,Data Engineer,121500,USD,121500,US,100,US,M,3,United States of America,182871,104.1
2023,SE,FT,Data Engineer,78000,USD,78000,US,100,US,M,3,United States of America,117399,104.1
2023,MI,FT,Data Engineer,154000,USD,154000,US,0,US,M,2,United States of America,231788,104.1
2023,MI,FT,Data Engineer,116000,USD,116000,US,0,US,M,2,United States of America,174593,104.1
2023,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,3,United States of America,285972,104.1
2023,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M,3,United States of America,204695,104.1
2023,MI,FT,Data Analyst,65000,GBP,78990,GB,100,GB,M,2,United Kingdom of Great Britain and Northern Ireland,118889,80.5
2023,MI,FT,Data Analyst,36050,GBP,43809,GB,100,GB,M,2,United Kingdom of Great Britain and Northern Ireland,65937,80.5
2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M,3,United States of America,270921,104.1
2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,3,United States of America,165562,104.1
2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,3,United States of America,414358,104.1
2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M,3,United States of America,275436,104.1
2023,SE,FT,Data Engineer,170000,USD,170000,US,0,US,M,3,United States of America,255869,104.1
2023,SE,FT,Data Engineer,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Engineer,154000,USD,154000,US,0,US,M,3,United States of America,231788,104.1
2023,SE,FT,Data Engineer,116000,USD,116000,US,0,US,M,3,United States of America,174593,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,3,United States of America,195665,104.1
2023,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M,2,United States of America,301023,104.1
2023,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M,2,United States of America,180614,104.1
2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,3,United States of America,263395,104.1
2023,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,MI,FT,Data Engineer,105000,GBP,127599,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,192051,80.5
2023,MI,FT,Data Engineer,85000,GBP,103294,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,155469,80.5
2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,3,United States of America,231186,104.1
2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,3,United States of America,160746,104.1
2023,EN,FT,Data Analyst,85000,USD,85000,US,100,US,M,1,United States of America,127934,104.1
2023,EN,FT,Data Analyst,75000,USD,75000,US,100,US,M,1,United States of America,112883,104.1
2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,3,United States of America,338651,104.1
2023,SE,FT,Data Scientist,156400,USD,156400,US,0,US,M,3,United States of America,235400,104.1
2023,SE,FT,Analytics Engineer,150000,USD,150000,US,0,US,M,3,United States of America,225767,104.1
2023,SE,FT,Analytics Engineer,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,3,United States of America,246538,104.1
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,3,United States of America,189644,104.1
2023,SE,FT,Data Analyst,145000,USD,145000,US,100,US,M,3,United States of America,218242,104.1
2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,3,United States of America,135460,104.1
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,3,United States of America,307796,104.1
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,3,United States of America,214027,104.1
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,3,United States of America,142986,104.1
2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,3,United States of America,128687,104.1
2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,3,United States of America,252107,104.1
2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,3,United States of America,160295,104.1
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,3,United States of America,246538,104.1
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,3,United States of America,189644,104.1
2023,MI,FT,Data Analytics Manager,155000,USD,155000,US,0,US,M,2,United States of America,233293,104.1
2023,MI,FT,Data Analytics Manager,140000,USD,140000,US,0,US,M,2,United States of America,210716,104.1
2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,3,United States of America,376279,104.1
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,3,United States of America,301023,104.1
2023,SE,FT,Data Scientist,260000,USD,260000,US,0,US,M,3,United States of America,391330,104.1
2023,SE,FT,Data Scientist,186000,USD,186000,US,0,US,M,3,United States of America,279951,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,3,United States of America,240818,104.1
2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,3,United States of America,195665,104.1
2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,3,United States of America,301023,104.1
2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,3,United States of America,225767,104.1
2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,3,Spain,72680,63.4
2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M,3,Spain,58144,63.4
2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,3,United States of America,225767,104.1
2023,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,EN,FT,Data Analyst,30000,USD,30000,IN,50,IN,M,1,India,45153,24.7
2023,MI,FT,Research Scientist,185000,USD,185000,US,0,US,M,2,United States of America,278446,104.1
2023,MI,FT,Research Scientist,125000,USD,125000,US,0,US,M,2,United States of America,188139,104.1
2023,SE,FT,Head of Data,70000,EUR,75116,PT,100,PT,L,3,Portugal,113058,58.9
2023,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M,3,United States of America,263395,104.1
2023,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M,3,United States of America,195665,104.1
2023,SE,FT,Data Analyst,122000,USD,122000,US,100,US,M,3,United States of America,183624,104.1
2023,SE,FT,Data Analyst,93800,USD,93800,US,100,US,M,3,United States of America,141180,104.1
2023,SE,FT,Data Science Manager,150000,USD,150000,MX,100,MX,M,3,Mexico,225767,44.0
2023,SE,FT,Data Science Manager,90000,USD,90000,MX,100,MX,M,3,Mexico,135460,44.0
2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,3,United States of America,248344,104.1
2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M,3,United States of America,168573,104.1
2023,EN,FT,Computer Vision Engineer,220000,USD,220000,US,0,US,M,1,United States of America,331125,104.1
2023,SE,FT,BI Data Analyst,67000,EUR,71897,DE,100,DE,M,3,Germany,108213,78.2
2023,EN,FT,AI Developer,60000,EUR,64385,DE,0,DE,M,1,Germany,96906,78.2
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,3,United States of America,307796,104.1
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,3,United States of America,214027,104.1
2023,SE,FT,Data Analyst,1300000,INR,15806,IN,100,IN,S,3,India,23789,24.7
2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,2,United States of America,301023,104.1
2023,MI,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M,2,United States of America,263395,104.1
2023,SE,FT,Data Engineer,185900,USD,185900,US,0,US,M,3,United States of America,279801,104.1
2023,SE,FT,Data Engineer,129300,USD,129300,US,0,US,M,3,United States of America,194611,104.1
2023,SE,FT,Data Analyst,185900,USD,185900,US,0,US,M,3,United States of America,279801,104.1
2023,SE,FT,Data Analyst,121700,USD,121700,US,0,US,M,3,United States of America,183172,104.1
2023,SE,FT,Machine Learning Engineer,204500,USD,204500,US,0,US,M,3,United States of America,307796,104.1
2023,SE,FT,Machine Learning Engineer,142200,USD,142200,US,0,US,M,3,United States of America,214027,104.1
2023,MI,FT,Data Scientist,40000,USD,40000,FR,50,FR,L,2,France,60204,82.0
2023,SE,FT,Data Science Consultant,1000000,THB,29453,TH,50,TH,M,3,Thailand,44330,47.7
2023,SE,FT,Data Analyst,180180,USD,180180,US,0,US,M,3,United States of America,271192,104.1
2023,SE,FT,Data Analyst,106020,USD,106020,US,0,US,M,3,United States of America,159572,104.1
2023,SE,FT,Data Scientist,136000,USD,136000,US,100,US,M,3,United States of America,204695,104.1
2023,SE,FT,Data Scientist,104000,USD,104000,US,100,US,M,3,United States of America,156532,104.1
2023,SE,FT,Data Analyst,125000,USD,125000,US,0,US,M,3,United States of America,188139,104.1
2023,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M,3,United States of America,165562,104.1
2023,SE,FT,Machine Learning Engineer,153400,USD,153400,US,0,US,M,3,United States of America,230885,104.1
2023,SE,FT,Machine Learning Engineer,122700,USD,122700,US,0,US,M,3,United States of America,184677,104.1
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,4,United States of America,466586,104.1
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,4,United States of America,359723,104.1
2023,SE,FT,Data Analyst,152380,USD,152380,US,0,US,M,3,United States of America,229349,104.1
2023,SE,FT,Data Analyst,121904,USD,121904,US,0,US,M,3,United States of America,183479,104.1
2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,3,United States of America,279801,104.1
2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,3,United States of America,194611,104.1
2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,3,United States of America,372516,104.1
2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,3,United States of America,259181,104.1
2023,SE,FT,Data Architect,168400,USD,168400,US,0,US,M,3,United States of America,253461,104.1
2023,SE,FT,Data Architect,105200,USD,105200,US,0,US,M,3,United States of America,158338,104.1
2023,SE,FT,Machine Learning Engineer,128280,USD,128280,US,0,US,M,3,United States of America,193076,104.1
2023,SE,FT,Machine Learning Engineer,106900,USD,106900,US,0,US,M,3,United States of America,160897,104.1
2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,2,United States of America,210716,104.1
2023,MI,FT,Data Engineer,100000,USD,100000,US,0,US,M,2,United States of America,150511,104.1
2023,SE,FT,Research Engineer,100000,EUR,107309,DE,100,DE,S,3,Germany,161512,78.2
2023,SE,FT,Research Engineer,80000,EUR,85847,DE,100,DE,S,3,Germany,129209,78.2
2023,SE,FT,Machine Learning Engineer,275000,USD,275000,DE,0,DE,M,3,Germany,413907,78.2
2023,SE,FT,Machine Learning Engineer,174000,USD,174000,DE,0,DE,M,3,Germany,261890,78.2
2023,SE,FT,Data Engineer,139500,USD,139500,US,0,US,M,3,United States of America,209963,104.1
2023,SE,FT,Data Engineer,109400,USD,109400,US,0,US,M,3,United States of America,164659,104.1
2023,SE,FT,Machine Learning Engineer,139500,USD,139500,US,0,US,M,3,United States of America,209963,104.1
2023,SE,FT,Machine Learning Engineer,109400,USD,109400,US,0,US,M,3,United States of America,164659,104.1
2023,SE,FT,Data Analyst,170500,USD,170500,US,100,US,M,3,United States of America,256622,104.1
2023,SE,FT,Data Analyst,85000,USD,85000,US,100,US,M,3,United States of America,127934,104.1
2023,SE,FT,Data Manager,60027,GBP,72946,GB,0,GB,M,3,United Kingdom of Great Britain and Northern Ireland,109792,80.5
2023,SE,FT,Data Manager,44737,GBP,54365,GB,0,GB,M,3,United Kingdom of Great Britain and Northern Ireland,81825,80.5
2023,EX,FT,Head of Data Science,131899,GBP,160288,GB,0,GB,M,4,United Kingdom of Great Britain and Northern Ireland,241252,80.5
2023,EX,FT,Head of Data Science,104891,GBP,127467,GB,0,GB,M,4,United Kingdom of Great Britain and Northern Ireland,191852,80.5
2023,SE,FT,Data Engineer,80000,USD,80000,US,0,US,M,3,United States of America,120409,104.1
2023,SE,FT,Data Engineer,65000,USD,65000,US,0,US,M,3,United States of America,97832,104.1
2023,SE,FT,Data Engineer,124740,USD,124740,US,0,US,M,3,United States of America,187748,104.1
2023,SE,FT,Data Engineer,65488,USD,65488,US,0,US,M,3,United States of America,98567,104.1
2023,SE,FT,Data Quality Analyst,72200,USD,72200,US,0,US,M,3,United States of America,108669,104.1
2023,SE,FT,Data Quality Analyst,64980,USD,64980,US,0,US,M,3,United States of America,97802,104.1
2023,SE,FT,Data Engineer,153600,USD,153600,US,0,US,M,3,United States of America,231186,104.1
2023,SE,FT,Data Engineer,106800,USD,106800,US,0,US,M,3,United States of America,160746,104.1
2023,SE,FT,Data Analyst,179975,USD,179975,US,100,US,M,3,United States of America,270883,104.1
2023,SE,FT,Data Analyst,86466,USD,86466,US,100,US,M,3,United States of America,130141,104.1
2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,3,United States of America,135460,104.1
2023,MI,FT,Insight Analyst,42000,GBP,51039,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,76819,80.5
2023,MI,FT,Insight Analyst,35000,GBP,42533,GB,0,GB,M,2,United Kingdom of Great Britain and Northern Ireland,64017,80.5
2023,SE,FT,Data Scientist,149076,USD,149076,US,0,US,M,3,United States of America,224376,104.1
2023,SE,FT,Data Scientist,82365,USD,82365,US,0,US,M,3,United States of America,123968,104.1
2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,3,United States of America,254364,104.1
2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,3,United States of America,166465,104.1
2023,SE,FT,Data Science Manager,175000,USD,175000,US,0,US,M,3,United States of America,263395,104.1
2023,SE,FT,Data Science Manager,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,SE,FT,Data Analyst,230000,USD,230000,US,0,US,M,3,United States of America,346177,104.1
2023,SE,FT,Data Analyst,180000,USD,180000,US,0,US,M,3,United States of America,270921,104.1
2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,3,United States of America,231186,104.1
2023,SE,FT,Data Analyst,106800,USD,106800,US,0,US,M,3,United States of America,160746,104.1
2023,SE,FT,Data Manager,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Manager,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,SE,FT,Machine Learning Infrastructure Engineer,205920,USD,205920,US,0,US,M,3,United States of America,309933,104.1
2023,SE,FT,Machine Learning Infrastructure Engineer,171600,USD,171600,US,0,US,M,3,United States of America,258278,104.1
2023,SE,FT,Data Analyst,165000,USD,165000,US,100,US,M,3,United States of America,248344,104.1
2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,3,United States of America,188139,104.1
2023,SE,FT,Data Engineer,265000,USD,265000,US,0,US,M,3,United States of America,398856,104.1
2023,SE,FT,Data Engineer,185000,USD,185000,US,0,US,M,3,United States of America,278446,104.1
2023,MI,FT,Applied Machine Learning Engineer,130000,USD,130000,US,0,US,M,2,United States of America,195665,104.1
2023,MI,FT,AI Scientist,36000,EUR,38631,ES,50,ES,L,2,Spain,58144,63.4
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,3,United States of America,142986,104.1
2023,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M,3,United States of America,128687,104.1
2023,SE,FT,Data Scientist,147100,USD,147100,US,0,US,M,3,United States of America,221402,104.1
2023,SE,FT,Data Scientist,90700,USD,90700,US,0,US,M,3,United States of America,136514,104.1
2023,SE,FT,Data Engineer,167580,USD,167580,US,0,US,M,3,United States of America,252227,104.1
2023,SE,FT,Data Engineer,87980,USD,87980,US,0,US,M,3,United States of America,132420,104.1
2023,SE,FT,Data Engineer,202000,USD,202000,US,100,US,M,3,United States of America,304033,104.1
2023,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M,3,United States of America,203190,104.1
2023,SE,FT,Data Engineer,163800,USD,163800,US,0,US,M,3,United States of America,246538,104.1
2023,SE,FT,Data Engineer,126000,USD,126000,US,0,US,M,3,United States of America,189644,104.1
2023,SE,FT,Machine Learning Engineer,163800,USD,163800,US,0,US,M,3,United States of America,246538,104.1
2023,SE,FT,Machine Learning Engineer,126000,USD,126000,US,0,US,M,3,United States of America,189644,104.1
2023,SE,FT,Data Engineer,104000,USD,104000,US,100,US,M,3,United States of America,156532,104.1
2023,SE,FT,Data Engineer,65000,USD,65000,US,100,US,M,3,United States of America,97832,104.1
2023,SE,FT,Research Engineer,230000,USD,230000,US,0,US,M,3,United States of America,346177,104.1
2023,SE,FT,Research Engineer,148000,USD,148000,US,0,US,M,3,United States of America,222757,104.1
2023,SE,FT,Machine Learning Engineer,269000,USD,269000,CA,100,CA,M,3,Canada,404876,87.0
2023,SE,FT,Machine Learning Engineer,158000,USD,158000,CA,100,CA,M,3,Canada,237808,87.0
2023,SE,FT,Analytics Engineer,197000,USD,197000,US,0,US,M,3,United States of America,296508,104.1
2023,SE,FT,Analytics Engineer,106000,USD,106000,US,0,US,M,3,United States of America,159542,104.1
2023,MI,FT,Deep Learning Engineer,150000,USD,150000,US,100,US,M,2,United States of America,225767,104.1
2023,MI,FT,Deep Learning Engineer,100000,USD,100000,US,100,US,M,2,United States of America,150511,104.1
2023,SE,FT,Data Engineer,290000,USD,290000,US,100,US,M,3,United States of America,436484,104.1
2023,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,3,United States of America,316074,104.1
2023,SE,FT,Data Engineer,192000,USD,192000,US,0,US,M,3,United States of America,288982,104.1
2023,SE,FT,Data Engineer,172800,USD,172800,US,0,US,M,3,United States of America,260084,104.1
2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M,3,United States of America,451896,104.1
2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M,3,United States of America,301264,104.1
2023,SE,FT,Data Scientist,300240,USD,300240,US,0,US,M,3,United States of America,451896,104.1
2023,SE,FT,Data Scientist,200160,USD,200160,US,0,US,M,3,United States of America,301264,104.1
2023,SE,FT,Analytics Engineer,175000,USD,175000,US,0,US,M,3,United States of America,263395,104.1
2023,SE,FT,Analytics Engineer,140000,USD,140000,US,0,US,M,3,United States of America,210716,104.1
2023,SE,FT,Data Manager,169000,USD,169000,US,0,US,M,3,United States of America,254364,104.1
2023,SE,FT,Data Manager,100000,USD,100000,US,0,US,M,3,United States of America,150511,104.1
2023,SE,FT,Data Scientist,370000,USD,370000,US,0,US,M,3,United States of America,556893,104.1
2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,3,United States of America,368753,104.1
2023,MI,FT,Data Engineer,95000,GBP,115447,GB,100,GB,L,2,United Kingdom of Great Britain and Northern Ireland,173761,80.5
2023,SE,FT,Data Analyst,110000,USD,110000,US,100,US,S,3,United States of America,165562,104.1
2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,S,3,United States of America,120409,104.1
2023,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M,1,United States of America,82781,104.1
2023,EN,FT,Data Analyst,48000,USD,48000,US,0,US,M,1,United States of America,72245,104.1
2023,SE,FT,Data Analyst,95000,USD,95000,US,0,US,M,3,United States of America,142986,104.1
2023,SE,FT,Data Analyst,85000,USD,85000,US,0,US,M,3,United States of America,127934,104.1
2023,SE,FT,Data Engineer,137500,USD,137500,US,100,US,M,3,United States of America,206953,104.1
2023,SE,FT,Data Engineer,81500,USD,81500,US,100,US,M,3,United States of America,122667,104.1
2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M,3,United States of America,486604,104.1
2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M,3,United States of America,277995,104.1
2023,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,M,3,United States of America,279951,104.1
2023,SE,FT,Machine Learning Engineer,153088,USD,153088,US,100,US,M,3,United States of America,230415,104.1
2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,100,US,M,2,United States of America,285972,104.1
2023,MI,FT,Data Infrastructure Engineer,160000,USD,160000,US,100,US,M,2,United States of America,240818,104.1
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,3,United States of America,301023,104.1
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,3,United States of America,225767,104.1
2023,MI,FT,Data Infrastructure Engineer,190000,USD,190000,US,0,US,M,2,United States of America,285972,104.1
2023,MI,FT,Data Infrastructure Engineer,183310,USD,183310,US,0,US,M,2,United States of America,275903,104.1
2023,SE,FT,Machine Learning Engineer,240000,USD,240000,US,100,US,M,3,United States of America,361228,104.1
2023,SE,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M,3,United States of America,270921,104.1
2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,3,United States of America,301023,104.1
2023,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M,3,United States of America,225767,104.1
2023,SE,FT,Data Science Manager,299500,USD,299500,US,0,US,M,3,United States of America,450782,104.1
2023,SE,FT,Data Science Manager,245100,USD,245100,US,0,US,M,3,United States of America,368904,104.1
2023,SE,FT,Data Engineer,144000,USD,144000,US,100,US,M,3,United States of America,216736,104.1
2023,SE,FT,Data Engineer,66000,USD,66000,US,100,US,M,3,United States of America,99337,104.1
2023,MI,FT,Machine Learning Engineer,148500,USD,148500,US,0,US,M,2,United States of America,223509,104.1
2023,MI,FT,Machine Learning Engineer,126277,USD,126277,US,0,US,M,2,United States of America,190061,104.1
2023,SE,FT,Data Architect,228000,USD,228000,US,0,US,M,3,United States of America,343166,104.1
2023,SE,FT,Data Architect,120000,USD,120000,US,0,US,M,3,United States of America,180614,104.1
2023,SE,FT,Machine Learning Software Engineer,180000,USD,180000,US,0,US,M,3,United States of America,270921,104.1
2023,SE,FT,Machine Learning Software Engineer,90000,USD,90000,US,0,US,M,3,United States of America,135460,104.1
2023,SE,FT,Data Scientist,126500,USD,126500,US,0,US,M,3,United States of America,190397,104.1
2023,SE,FT,Data Scientist,78000,USD,78000,US,0,US,M,3,United States of America,117399,104.1
2023,SE,FT,Data Engineer,180000,USD,180000,US,0,US,M,3,United States of America,270921,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,3,United States of America,240818,104.1
2023,SE,FT,Machine Learning Software Engineer,272000,USD,272000,US,0,US,M,3,United States of America,409391,104.1
2023,SE,FT,Machine Learning Software Engineer,170000,USD,170000,US,0,US,M,3,United States of America,255869,104.1
2023,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M,2,United States of America,120409,104.1
2023,MI,FT,Data Analyst,60000,USD,60000,US,0,US,M,2,United States of America,90307,104.1
2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M,3,United States of America,389825,104.1
2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M,3,United States of America,219747,104.1
2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,3,United States of America,301023,104.1
2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,3,United States of America,240818,104.1
2023,EX,FT,Data Engineer,310000,USD,310000,US,100,US,M,4,United States of America,466586,104.1
2023,EX,FT,Data Engineer,239000,USD,239000,US,100,US,M,4,United States of America,359723,104.1
2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M,3,United States of America,213726,104.1
2023,SE,FT,Data Analyst,95000,USD,95000,US,100,US,M,3,United States of America,142986,104.1
2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,3,United States of America,233293,104.1
2023,SE,FT,Data Scientist,139500,USD,139500,US,0,US,M,3,United States of America,209963,104.1
2023,MI,FT,Data Engineer,140000,USD,140000,US,100,US,M,2,United States of America,210716,104.1
2023,MI,FT,Data Engineer,120000,USD,120000,US,100,US,M,2,United States of America,180614,104.1
2023,SE,FT,Data Engineer,259000,USD,259000,US,100,US,M,3,United States of America,389825,104.1
2023,SE,FT,Data Engineer,146000,USD,146000,US,100,US,M,3,United States of America,219747,104.1
2023,MI,FT,Data Analyst,90000,GBP,109371,HR,0,HR,M,2,Croatia,164616,52.2
